"Timestamp";"GHI";"DNI";"Zenith";"AirTemperature"
2024-10-01 00:42:20;0;0;-46,5999984741211;2,29999995231628
2024-10-01 00:42:30;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:42:40;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:42:50;0;0,970000028610229;-46,7000007629395;2,20000004768372
2024-10-01 00:43:00;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:43:10;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:43:20;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:43:30;0;0;-46,7000007629395;2,29999995231628
2024-10-01 00:43:40;0;0,540000021457672;-46,7000007629395;2,29999995231628
2024-10-01 00:43:50;3,17000007629395;0;-46,7000007629395;2,20000004768372
2024-10-01 00:44:00;0,779999971389771;0;-46,7000007629395;2,20000004768372
2024-10-01 00:44:10;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:44:20;0;0,109999999403954;-46,7000007629395;2,20000004768372
2024-10-01 00:44:30;0,25;1,23000001907349;-46,7000007629395;2,20000004768372
2024-10-01 00:44:40;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:44:50;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:45:00;0,119999997317791;0;-46,7000007629395;2,20000004768372
2024-10-01 00:45:10;0;0;-46,7000007629395;2,20000004768372
2024-10-01 00:45:20;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:45:30;0,870000004768372;0;-46,7999992370605;2,20000004768372
2024-10-01 00:45:40;0,419999986886978;0;-46,7999992370605;2,20000004768372
2024-10-01 00:45:50;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:46:00;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:46:10;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:46:20;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:46:30;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:46:40;0;1,33000004291534;-46,7999992370605;2,20000004768372
2024-10-01 00:46:50;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:47:00;0,349999994039536;3,58999991416931;-46,7999992370605;2,20000004768372
2024-10-01 00:47:10;0,680000007152557;0;-46,7999992370605;2,20000004768372
2024-10-01 00:47:20;2,57999992370605;3,69000005722046;-46,7999992370605;2,20000004768372
2024-10-01 00:47:30;1,03999996185303;0;-46,7999992370605;2,20000004768372
2024-10-01 00:47:40;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:47:50;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:48:00;0;1,49000000953674;-46,7999992370605;2,20000004768372
2024-10-01 00:48:10;1,37000000476837;0;-46,7999992370605;2,20000004768372
2024-10-01 00:48:20;0;3,61999988555908;-46,7999992370605;2,20000004768372
2024-10-01 00:48:30;0;0;-46,7999992370605;2,20000004768372
2024-10-01 00:48:40;3,47000002861023;0;-46,9000015258789;2,20000004768372
2024-10-01 00:48:50;0;3,29999995231628;-46,9000015258789;2,20000004768372
2024-10-01 00:49:00;0;0;-46,9000015258789;2,20000004768372
2024-10-01 00:49:10;0;0;-46,9000015258789;2,20000004768372
2024-10-01 00:49:20;0;0;-46,9000015258789;2,20000004768372
2024-10-01 00:49:30;0;0;-46,9000015258789;2,20000004768372
2024-10-01 00:49:40;0,349999994039536;0;-46,9000015258789;2,20000004768372
2024-10-01 00:49:50;0;6,53999996185303;-46,9000015258789;2,09999990463257
2024-10-01 00:50:00;0;0,310000002384186;-46,9000015258789;2,09999990463257
2024-10-01 00:50:10;2,15000009536743;0;-46,9000015258789;2,09999990463257
2024-10-01 00:50:20;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:50:30;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:50:40;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:50:50;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:51:00;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:51:10;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:51:20;1,16999995708466;2,27999997138977;-46,9000015258789;2,09999990463257
2024-10-01 00:51:30;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:51:40;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:51:50;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:52:00;2,19000005722046;0,509999990463257;-46,9000015258789;2,09999990463257
2024-10-01 00:52:10;0;0;-46,9000015258789;2,09999990463257
2024-10-01 00:52:20;0;0;-47;2
2024-10-01 00:52:30;0;0;-47;2,09999990463257
2024-10-01 00:52:40;0;0,180000007152557;-47;2,09999990463257
2024-10-01 00:52:50;0;0,639999985694885;-47;2,09999990463257
2024-10-01 00:53:00;0;0;-47;2,20000004768372
2024-10-01 00:53:10;0;0;-47;2,20000004768372
2024-10-01 00:53:20;0,810000002384186;0,00999999977648258;-47;2,20000004768372
2024-10-01 00:53:30;0;0,829999983310699;-47;2,20000004768372
2024-10-01 00:53:40;0;0;-47;2,29999995231628
2024-10-01 00:53:50;0;0;-47;2,29999995231628
2024-10-01 00:54:00;0;0;-47;2,29999995231628
2024-10-01 00:54:10;0;0;-47;2,29999995231628
2024-10-01 00:54:20;0;0,150000005960464;-47;2,29999995231628
2024-10-01 00:54:30;2,25;1,75;-47;2,29999995231628
2024-10-01 00:54:40;1,78999996185303;2,1800000667572;-47;2,29999995231628
2024-10-01 00:54:50;0;0;-47;2,29999995231628
2024-10-01 00:55:00;0;0;-47;2,29999995231628
2024-10-01 00:55:10;0;0;-47;2,29999995231628
2024-10-01 00:55:20;0;0,340000003576279;-47;2,29999995231628
2024-10-01 00:55:30;0;0;-47;2,29999995231628
2024-10-01 00:55:40;0;1,38999998569489;-47;2,29999995231628
2024-10-01 00:55:50;2,83999991416931;0;-47;2,20000004768372
2024-10-01 00:56:00;0;0;-47;2,20000004768372
2024-10-01 00:56:10;0;0;-47;2,20000004768372
2024-10-01 00:56:20;0;0,829999983310699;-47;2,20000004768372
2024-10-01 00:56:30;0;0;-47;2,29999995231628
2024-10-01 00:56:40;0,479999989271164;0,670000016689301;-47;2,29999995231628
2024-10-01 00:56:50;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:57:00;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:57:10;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:57:20;0;3,0699999332428;-47,0999984741211;2,29999995231628
2024-10-01 00:57:30;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:57:40;0,0500000007450581;0;-47,0999984741211;2,29999995231628
2024-10-01 00:57:50;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:58:00;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:58:10;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:58:20;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:58:30;0,910000026226044;0;-47,0999984741211;2,20000004768372
2024-10-01 00:58:40;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:58:50;0;0;-47,0999984741211;2,20000004768372
2024-10-01 00:59:00;0;0,899999976158142;-47,0999984741211;2,29999995231628
2024-10-01 00:59:10;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:59:20;0;0;-47,0999984741211;2,29999995231628
2024-10-01 00:59:30;0,349999994039536;0;-47,0999984741211;2,29999995231628
2024-10-01 00:59:40;1,99000000953674;0;-47,0999984741211;2,20000004768372
2024-10-01 00:59:50;4,6100001335144;0;-47,0999984741211;2,20000004768372
2024-10-01 01:00:00;4,65000009536743;0;-47,0999984741211;2,20000004768372
2024-10-01 01:00:10;0;0,239999994635582;-47,0999984741211;2,29999995231628
2024-10-01 01:00:20;1,20000004768372;0,569999992847443;-47,0999984741211;2,20000004768372
2024-10-01 01:00:30;0;0;-47,0999984741211;2,20000004768372
2024-10-01 01:00:40;0;0;-47,0999984741211;2,20000004768372
2024-10-01 01:00:50;0;0,639999985694885;-47,0999984741211;2,20000004768372
2024-10-01 01:01:00;0;0;-47,0999984741211;2,20000004768372
2024-10-01 01:01:10;2,34999990463257;0;-47,0999984741211;2,20000004768372
2024-10-01 01:01:20;0;0;-47,0999984741211;2,20000004768372
2024-10-01 01:01:30;0,649999976158142;0;-47,0999984741211;2,09999990463257
2024-10-01 01:01:40;0;0;-47,0999984741211;2,09999990463257
2024-10-01 01:01:50;0;0;-47,0999984741211;2,09999990463257
2024-10-01 01:02:00;0;0;-47,0999984741211;2
2024-10-01 01:02:10;0;0;-47,0999984741211;2
2024-10-01 01:02:20;0;0;-47,0999984741211;2
2024-10-01 01:02:30;0;0;-47,0999984741211;2
2024-10-01 01:02:40;0;1,12999999523163;-47,2000007629395;2
2024-10-01 01:02:50;0;0;-47,2000007629395;2
2024-10-01 01:03:00;2,15000009536743;0;-47,2000007629395;2
2024-10-01 01:03:10;0;0;-47,2000007629395;2
2024-10-01 01:03:20;0;0;-47,2000007629395;2,09999990463257
2024-10-01 01:03:30;0,509999990463257;1,64999997615814;-47,2000007629395;2,09999990463257
2024-10-01 01:03:40;0;0;-47,2000007629395;2,09999990463257
2024-10-01 01:03:50;1,03999996185303;0,899999976158142;-47,2000007629395;2,09999990463257
2024-10-01 01:04:00;0,579999983310699;0;-47,2000007629395;2,09999990463257
2024-10-01 01:04:10;0;0;-47,2000007629395;2,09999990463257
2024-10-01 01:04:20;0;0;-47,2000007629395;2
2024-10-01 01:04:30;0;0;-47,2000007629395;2
2024-10-01 01:04:40;0,280000001192093;0;-47,2000007629395;2
2024-10-01 01:04:50;0,25;0;-47,2000007629395;2,09999990463257
2024-10-01 01:05:00;0;0;-47,2000007629395;2
2024-10-01 01:05:10;0;0;-47,2000007629395;2
