"ID.Results";"mes_date";"ID.Modul";"channel";"U0";"Ik";"Pmpp";"FF";"Ghor";"Tluft";"RA";"MN";"HN";"Res";"mes_time"
"2915539";"10/1/2024 2:13:59 PM";2;18;2,03;339,4;544,2279;79;-30003000;"14.5°C ";166;80;10;1;5
"2915540";"10/1/2024 2:14:04 PM";2;22;1,97;215,3;336,2339;79;-30003000;"14.5°C ";166;80;10;1;5
"2915541";"10/1/2024 2:14:28 PM";2;3;2,03;344,5;551,1856;79;-30003000;"14.5°C ";205;40;20;1;5
"2915542";"10/1/2024 2:14:33 PM";-1;7;2;263,6;415,2559;79;-30003000;"14.5°C ";205;40;20;1;5
"2915543";"10/1/2024 2:14:38 PM";2;18;2,03;372,2;598,4055;79;-30003000;"14.5°C ";205;40;20;1;4
"2915544";"10/1/2024 2:14:42 PM";2;22;1,97;221,6;344,9023;79;-30003000;"14.5°C ";205;40;20;1;5
"2915545";"10/1/2024 2:14:57 PM";2;3;2;262,7;413,0826;79;-30003000;"14.5°C ";205;70;20;1;5
"2915546";"10/1/2024 2:15:02 PM";-1;7;2,03;295;468,2023;78;-30003000;"14.5°C ";205;70;20;1;5
"2915547";"10/1/2024 2:15:07 PM";2;18;2,03;323,9;516,3971;79;-30003000;"14.5°C ";205;70;20;1;4
"2915548";"10/1/2024 2:15:11 PM";2;22;1,97;223,8;349,0698;79;-30003000;"14.5°C ";205;70;20;1;5
"2915549";"10/1/2024 2:15:28 PM";2;3;2,03;321,1;509,7788;78;-30003000;"14.5°C ";166;40;20;1;5
"2915550";"10/1/2024 2:15:33 PM";-1;7;2;246,2;385,7438;78;-30003000;"14.5°C ";166;40;20;1;4
"2915551";"10/1/2024 2:15:37 PM";2;18;2,03;352,4;563,404;79;-30003000;"14.5°C ";166;40;20;1;5
"2915552";"10/1/2024 2:15:42 PM";2;22;1,97;193,7;298,8972;78;-30003000;"14.5°C ";166;40;20;1;5
"2915553";"10/1/2024 2:15:58 PM";2;3;2;237,2;370,4074;78;-30003000;"14.5°C ";166;70;20;1;4
"2915554";"10/1/2024 2:16:02 PM";-1;7;2;281,2;444,9534;79;-30003000;"14.5°C ";166;70;20;1;5
"2915555";"10/1/2024 2:16:07 PM";2;18;2,03;307,7;488,736;78;-30003000;"14.5°C ";166;70;20;1;5
"2915556";"10/1/2024 2:16:12 PM";2;22;1,97;196,4;303,6416;78;-30003000;"14.5°C ";166;70;20;1;4
"2915557";"10/1/2024 2:16:28 PM";2;3;2;293,5;463,6204;79;-30003000;"14.5°C ";137;40;20;1;4
"2915558";"10/1/2024 2:16:32 PM";-1;7;2;229,3;357,9049;78;-30003000;"14.5°C ";137;40;20;1;5
"2915559";"10/1/2024 2:16:37 PM";2;18;2,03;334;532,5186;79;-30003000;"14.5°C ";137;40;20;1;5
"2915560";"10/1/2024 2:16:42 PM";2;22;1,939;168,4;258,1608;79;-30003000;"14.5°C ";137;40;20;1;4
"2915561";"10/1/2024 2:16:57 PM";2;3;1,97;211,5;327,8989;79;-30003000;"14.5°C ";137;70;20;1;5
"2915562";"10/1/2024 2:17:02 PM";-1;7;2;274,1;432,9047;79;-30003000;"14.5°C ";137;70;20;1;4
"2915563";"10/1/2024 2:17:06 PM";2;18;2;292,6;464,1295;79;-30003000;"14.5°C ";137;70;20;1;5
"2915564";"10/1/2024 2:17:11 PM";2;22;1,97;174,2;268,4676;78;-30003000;"14.5°C ";137;70;20;1;5
"2915565";"10/1/2024 2:17:27 PM";2;3;2;268,9;424,4197;79;-30003000;"14.5°C ";115;40;20;1;5
"2915566";"10/1/2024 2:17:32 PM";-1;7;2;223,3;349,5699;78;-30003000;"14.5°C ";115;40;20;1;4
"2915567";"10/1/2024 2:17:36 PM";2;18;2,03;325,3;520,3002;79;-30003000;"14.5°C ";115;40;20;1;5
"2915568";"10/1/2024 2:17:41 PM";2;22;1,939;152;232,6392;79;-30003000;"14.5°C ";115;40;20;1;4
"2915569";"10/1/2024 2:17:59 PM";2;3;1,97;194,1;299,7266;78;-30003000;"14.5°C ";115;70;20;1;4
"2915570";"10/1/2024 2:18:03 PM";-1;7;2;276,8;437,3169;79;-30003000;"14.5°C ";115;70;20;1;5
"2915571";"10/1/2024 2:18:08 PM";2;18;2,03;290,3;460,2264;78;-30003000;"14.5°C ";115;70;20;1;5
"2915572";"10/1/2024 2:18:13 PM";2;22;1,939;158,6;242,7824;79;-30003000;"14.5°C ";115;70;20;1;4
"2915573";"10/1/2024 2:18:34 PM";2;3;2,03;292,3;464,6386;78;-30003000;"14.5°C ";137;30;30;1;5
"2915574";"10/1/2024 2:18:39 PM";-1;7;2;213,4;333,2333;78;-30003000;"14.5°C ";137;30;30;1;4
"2915575";"10/1/2024 2:18:43 PM";2;18;2,03;320;511,9849;79;-30003000;"14.5°C ";137;30;30;1;5
"2915576";"10/1/2024 2:18:48 PM";2;22;1,939;166;255,5432;79;-30003000;"14.5°C ";137;30;30;1;5
"2915577";"10/1/2024 2:19:04 PM";2;3;2;217,3;338,7344;78;-30003000;"14.5°C ";137;60;30;1;4
"2915578";"10/1/2024 2:19:08 PM";-1;7;2;272,2;430,0198;79;-30003000;"14.5°C ";137;60;30;1;5
"2915579";"10/1/2024 2:19:13 PM";2;18;2;285,5;453,2687;79;-30003000;"14.5°C ";137;60;30;1;5
"2915580";"10/1/2024 2:19:18 PM";2;22;1,97;173,6;266,9952;78;-30003000;"14.5°C ";137;60;30;1;4
"2915581";"10/1/2024 2:19:33 PM";2;3;2;281,5;446,311;79;-30003000;"14.5°C ";115;30;30;1;5
"2915582";"10/1/2024 2:19:38 PM";-1;7;1,97;209,1;325,065;79;-30003000;"14.5°C ";115;30;30;1;5
"2915583";"10/1/2024 2:19:43 PM";2;18;2,03;319;510,9667;79;-30003000;"14.5°C ";115;30;30;1;4
"2915584";"10/1/2024 2:19:47 PM";2;22;1,939;150,9;230,676;79;-30003000;"14.5°C ";115;30;30;1;5
"2915585";"10/1/2024 2:20:03 PM";2;3;2;209,5;326,732;78;-30003000;"14.5°C ";115;60;30;1;4
"2915586";"10/1/2024 2:20:07 PM";-1;7;2;266,9;422,0439;79;-30003000;"14.5°C ";115;60;30;1;5
"2915587";"10/1/2024 2:20:12 PM";2;18;2,03;298,2;477,0267;79;-30003000;"14.5°C ";115;60;30;1;5
"2915588";"10/1/2024 2:20:17 PM";2;22;1,939;156,9;241,31;79;-30003000;"14.5°C ";115;60;30;1;4
"2915589";"10/1/2024 2:20:32 PM";2;3;2,03;303,5;484,6632;79;-30003000;"14.6°C ";115;30;30;1;5
"2915590";"10/1/2024 2:20:37 PM";-1;7;2;219,7;344,2355;78;-30003000;"14.6°C ";115;30;30;1;4
"2915591";"10/1/2024 2:20:41 PM";2;18;2,03;346;558,1664;79;-30003000;"14.6°C ";115;30;30;1;5
"2915592";"10/1/2024 2:20:46 PM";2;22;1,939;161,6;248,8356;79;-30003000;"14.6°C ";115;30;30;1;5
"2915593";"10/1/2024 2:21:02 PM";2;3;2;225;353,2373;78;-30003000;"14.5°C ";115;60;30;1;4
"2915594";"10/1/2024 2:21:06 PM";-1;7;2,03;286,4;456,3233;78;-30003000;"14.5°C ";115;60;30;1;5
"2915595";"10/1/2024 2:21:11 PM";2;18;2,03;317,7;510,6273;79;-30003000;"14.5°C ";115;60;30;1;5
"2915596";"10/1/2024 2:21:16 PM";2;22;1,97;170,6;264,3776;79;-30003000;"14.5°C ";115;60;30;1;4
"2915597";"10/1/2024 2:21:33 PM";2;3;2,03;320,8;515,2092;79;-30003000;"14.5°C ";115;30;30;1;5
"2915598";"10/1/2024 2:21:38 PM";-1;7;2;234,9;370,074;79;-30003000;"14.5°C ";115;30;30;1;5
"2915599";"10/1/2024 2:21:43 PM";2;18;2,03;362,6;586,4892;80;-30003000;"14.5°C ";115;30;30;1;4
"2915600";"10/1/2024 2:21:47 PM";2;22;1,97;171;264,0504;78;-30003000;"14.5°C ";115;30;30;1;5
"2915601";"10/1/2024 2:22:03 PM";2;3;2;229,5;360,5721;79;-30003000;"14.5°C ";115;60;30;1;5
"2915602";"10/1/2024 2:22:08 PM";-1;7;2,03;297,6;474,1418;78;-30003000;"14.5°C ";115;60;30;1;4
"2915603";"10/1/2024 2:22:12 PM";2;18;2,03;321,7;515,7183;79;-30003000;"14.5°C ";115;60;30;1;5
"2915604";"10/1/2024 2:22:17 PM";2;22;1,97;174,4;269,2856;78;-30003000;"14.5°C ";115;60;30;1;5
"2915605";"10/1/2024 2:23:09 PM";2;3;2,03;348,7;563,8655;80;-30003000;"14.6°C ";688;60;0;1;4
"2915606";"10/1/2024 2:23:13 PM";-1;7;2;270,4;428,8319;79;-30003000;"14.6°C ";688;60;0;1;5
"2915607";"10/1/2024 2:23:18 PM";2;18;2,03;365,4;593,0518;80;-30003000;"14.6°C ";688;60;0;1;5
"2915608";"10/1/2024 2:23:23 PM";2;22;2;273,1;433,0866;79;-30003000;"14.6°C ";688;60;0;1;4
"2915609";"10/1/2024 2:23:38 PM";2;3;2,03;319,9;514,3607;79;-30003000;"14.6°C ";688;90;0;1;5
"2915610";"10/1/2024 2:23:43 PM";-1;7;2,03;310,3;496,0331;79;-30003000;"14.6°C ";688;90;0;1;4
"2915611";"10/1/2024 2:23:47 PM";2;18;2,03;335,8;541,4145;79;-30003000;"14.6°C ";688;90;0;1;5
"2915612";"10/1/2024 2:23:52 PM";2;22;2;308,5;492,4694;80;-30003000;"14.6°C ";688;90;0;1;5
"2915613";"10/1/2024 2:24:13 PM";2;3;2,03;364,1;588,2162;80;-30003000;"14.6°C ";544;60;0;1;5
"2915614";"10/1/2024 2:24:18 PM";-1;7;2,03;295,6;470,5781;78;-30003000;"14.6°C ";544;60;0;1;4
"2915615";"10/1/2024 2:24:22 PM";2;18;2,06;381,7;617,5752;79;-30003000;"14.6°C ";544;60;0;1;5
"2915616";"10/1/2024 2:24:27 PM";2;22;2;288,6;457,3415;79;-30003000;"14.6°C ";544;60;0;1;5
"2915617";"10/1/2024 2:24:43 PM";2;3;2,03;312,1;498,918;79;-30003000;"14.6°C ";544;90;0;1;4
"2915618";"10/1/2024 2:24:47 PM";-1;7;2,03;328,1;524,8821;79;-30003000;"14.6°C ";544;90;0;1;5
"2915619";"10/1/2024 2:24:52 PM";2;18;2,03;335,7;538,7975;79;-30003000;"14.6°C ";544;90;0;1;5
"2915620";"10/1/2024 2:24:57 PM";2;22;2;313,1;498,0695;80;-30003000;"14.6°C ";544;90;0;1;4
"2915621";"10/1/2024 2:25:19 PM";2;3;2,03;335,3;537,6096;79;-30003000;"14.6°C ";358;60;0;1;5
"2915622";"10/1/2024 2:25:24 PM";-1;7;2,03;289,7;458,0203;78;-30003000;"14.6°C ";358;60;0;1;4
"2915623";"10/1/2024 2:25:28 PM";2;18;2,03;368,2;594,9515;80;-30003000;"14.6°C ";358;60;0;1;5
"2915624";"10/1/2024 2:25:33 PM";2;22;2;263,2;413,416;79;-30003000;"14.6°C ";358;60;0;1;5
"2915625";"10/1/2024 2:25:49 PM";2;3;2,03;293,8;469,0508;79;-30003000;"14.5°C ";358;90;0;1;5
"2915626";"10/1/2024 2:25:54 PM";-1;7;2,03;316,1;503,4999;78;-30003000;"14.5°C ";358;90;0;1;4
"2915627";"10/1/2024 2:25:58 PM";2;18;2,03;345,8;557,821;79;-30003000;"14.5°C ";358;90;0;1;5
"2915628";"10/1/2024 2:26:03 PM";2;22;2;282,6;446,5893;79;-30003000;"14.5°C ";358;90;0;1;5
"2915629";"10/1/2024 2:26:22 PM";2;3;2,03;349,1;561,8767;79;-30003000;"14.6°C ";263;60;0;1;4
"2915630";"10/1/2024 2:26:26 PM";-1;7;2;287,3;456,1536;79;-30003000;"14.6°C ";263;60;0;1;5
"2915631";"10/1/2024 2:26:31 PM";2;18;2,06;397,3;644,171;79;-30003000;"14.6°C ";263;60;0;1;5
"2915632";"10/1/2024 2:26:36 PM";2;22;2;253,7;398,9131;79;-30003000;"14.6°C ";263;60;0;1;4
"2915633";"10/1/2024 2:26:51 PM";2;3;2;286,2;453,6081;79;-30003000;"14.6°C ";263;90;0;1;5
"2915634";"10/1/2024 2:26:56 PM";-1;7;2,03;320,4;510,1182;78;-30003000;"14.6°C ";263;90;0;1;5
"2915635";"10/1/2024 2:27:01 PM";2;18;2,03;348,9;559,1615;79;-30003000;"14.6°C ";263;90;0;1;4
"2915636";"10/1/2024 2:27:05 PM";2;22;2;268,6;422,5845;79;-30003000;"14.6°C ";263;90;0;1;5
"2915637";"10/1/2024 2:27:28 PM";2;3;2,03;348,8;558,1664;79;-30003000;"14.6°C ";358;50;10;1;5
"2915638";"10/1/2024 2:27:33 PM";-1;7;2;284;449,1959;79;-30003000;"14.6°C ";358;50;10;1;4
"2915639";"10/1/2024 2:27:37 PM";2;18;2,03;369,3;592,7064;79;-30003000;"14.6°C ";358;50;10;1;5
"2915640";"10/1/2024 2:27:42 PM";2;22;2;267,6;420,4174;79;-30003000;"14.6°C ";358;50;10;1;5
"2915641";"10/1/2024 2:27:57 PM";2;3;2;275,8;435,7896;79;-30003000;"14.6°C ";358;80;10;1;5
"2915642";"10/1/2024 2:28:02 PM";-1;7;2,03;308,5;490,2633;78;-30003000;"14.6°C ";358;80;10;1;5
"2915643";"10/1/2024 2:28:07 PM";2;18;2,03;313,5;500,1059;79;-30003000;"14.6°C ";358;80;10;1;4
"2915644";"10/1/2024 2:28:11 PM";2;22;2;275,5;434,0926;79;-30003000;"14.6°C ";358;80;10;1;5
"2915645";"10/1/2024 2:28:30 PM";2;3;2,03;304,2;484,4935;78;-30003000;"14.6°C ";263;50;10;1;5
"2915646";"10/1/2024 2:28:35 PM";-1;7;2;261,9;412,7104;79;-30003000;"14.6°C ";263;50;10;1;5
"2915647";"10/1/2024 2:28:40 PM";2;18;2,03;334;535,8881;79;-30003000;"14.6°C ";263;50;10;1;4
"2915648";"10/1/2024 2:28:44 PM";2;22;1,97;230,5;360,072;79;-30003000;"14.6°C ";263;50;10;1;5
"2915649";"10/1/2024 2:28:59 PM";2;3;2;249,1;392,9119;79;-30003000;"14.6°C ";263;80;10;1;5
"2915650";"10/1/2024 2:29:04 PM";-1;7;2,03;296,5;471,2569;78;-30003000;"14.6°C ";263;80;10;1;5
"2915651";"10/1/2024 2:29:09 PM";2;18;2,03;303,6;485,8511;79;-30003000;"14.6°C ";263;80;10;1;4
"2915652";"10/1/2024 2:29:13 PM";2;22;2;246,1;386,4106;79;-30003000;"14.6°C ";263;80;10;1;5
"2915653";"10/1/2024 2:29:31 PM";2;3;2,03;293,5;468,5417;79;-30003000;"14.6°C ";205;50;10;1;5
"2915654";"10/1/2024 2:29:36 PM";-1;7;2;250,9;395,5791;79;-30003000;"14.6°C ";205;50;10;1;5
"2915655";"10/1/2024 2:29:41 PM";2;18;2,03;336,3;541,6824;79;-30003000;"14.6°C ";205;50;10;1;4
"2915656";"10/1/2024 2:29:45 PM";2;22;1,97;209,7;326,5653;79;-30003000;"14.6°C ";205;50;10;1;5
"2915657";"10/1/2024 2:30:01 PM";2;3;2;238,5;375,4084;79;-30003000;"14.6°C ";205;80;10;1;5
"2915658";"10/1/2024 2:30:06 PM";-1;7;2,03;291,9;464,6386;78;-30003000;"14.6°C ";205;80;10;1;4
"2915659";"10/1/2024 2:30:10 PM";2;18;2,03;307,4;491,7906;79;-30003000;"14.6°C ";205;80;10;1;5
"2915660";"10/1/2024 2:30:15 PM";2;22;1,97;227,8;357,2381;80;-30003000;"14.6°C ";205;80;10;1;4
"2915661";"10/1/2024 2:30:31 PM";2;3;2,03;286,4;454,6263;78;10339;"14.6°C ";166;50;10;1;5
"2915662";"10/1/2024 2:30:36 PM";-1;7;2;250,1;393,7454;79;10339;"14.6°C ";166;50;10;1;4
"2915663";"10/1/2024 2:30:40 PM";2;18;2,03;333,7;535,37;79;10339;"14.6°C ";166;50;10;1;5
"2915664";"10/1/2024 2:30:45 PM";2;22;1,97;194,4;301,3512;79;10339;"14.6°C ";166;50;10;1;5
"2915665";"10/1/2024 2:31:00 PM";2;3;2;219,6;343,0686;78;-30003000;"14.6°C ";166;80;10;1;5
"2915666";"10/1/2024 2:31:05 PM";-1;7;2,03;293,3;465,9962;78;-30003000;"14.6°C ";166;80;10;1;4
"2915667";"10/1/2024 2:31:09 PM";2;18;2,03;298,6;476,1782;79;-30003000;"14.6°C ";166;80;10;1;5
"2915668";"10/1/2024 2:31:14 PM";2;22;1,97;211,3;329,3992;79;-30003000;"14.6°C ";166;80;10;1;5
"2915669";"10/1/2024 2:31:35 PM";2;3;2,03;297,1;473,2933;78;-30003000;"14.6°C ";205;40;20;1;5
"2915670";"10/1/2024 2:31:40 PM";-1;7;2;250,6;394,9123;79;-30003000;"14.6°C ";205;40;20;1;5
"2915671";"10/1/2024 2:31:45 PM";2;18;2,03;323,4;518,4335;79;-30003000;"14.6°C ";205;40;20;1;4
"2915672";"10/1/2024 2:31:49 PM";2;22;1,97;210;327,0654;79;-30003000;"14.6°C ";205;40;20;1;5
"2915673";"10/1/2024 2:32:05 PM";2;3;2;228,3;357,7382;78;-30003000;"-187568.8°C ";205;70;20;1;4
"2915674";"10/1/2024 2:32:09 PM";-1;7;2,03;297,9;474,1418;78;-30003000;"-187568.8°C ";205;70;20;1;5
"2915675";"10/1/2024 2:32:14 PM";2;18;2,03;284,1;451,7414;78;-30003000;"-187568.8°C ";205;70;20;1;5
"2915676";"10/1/2024 2:32:19 PM";2;22;1,97;223,6;349,0698;79;-30003000;"-187568.8°C ";205;70;20;1;4
"2915677";"10/1/2024 2:32:35 PM";2;3;2;280,1;444,7837;79;-30003000;"14.6°C ";166;40;20;1;5
"2915678";"10/1/2024 2:32:40 PM";-1;7;2;241,5;379,0758;78;-30003000;"14.6°C ";166;40;20;1;4
"2915679";"10/1/2024 2:32:44 PM";2;18;2,03;312,3;500,1059;79;-30003000;"14.6°C ";166;40;20;1;5
"2915680";"10/1/2024 2:32:49 PM";2;22;1,97;188,2;291,0444;79;-30003000;"14.6°C ";166;40;20;1;5
"2915681";"10/1/2024 2:33:04 PM";2;3;2;213,4;333,5667;78;-30003000;"14.6°C ";166;70;20;1;5
"2915682";"10/1/2024 2:33:09 PM";-1;7;2,03;290,9;462,4325;78;-30003000;"14.6°C ";166;70;20;1;5
"2915683";"10/1/2024 2:33:14 PM";2;18;2,03;281,2;448,008;78;-30003000;"14.6°C ";166;70;20;1;4
"2915684";"10/1/2024 2:33:18 PM";2;22;1,97;202,7;315,7298;79;-30003000;"14.6°C ";166;70;20;1;5
"2915685";"10/1/2024 2:33:36 PM";2;3;2;276;437,6563;79;-30003000;"14.6°C ";137;40;20;1;5
"2915686";"10/1/2024 2:33:41 PM";-1;7;2;240,1;377,2421;79;-30003000;"14.6°C ";137;40;20;1;5
"2915687";"10/1/2024 2:33:46 PM";2;18;2,03;316,4;505,8757;79;-30003000;"14.6°C ";137;40;20;1;4
"2915688";"10/1/2024 2:33:50 PM";2;22;1,97;174,9;269,6128;78;-30003000;"14.6°C ";137;40;20;1;5
"2915689";"10/1/2024 2:34:06 PM";2;3;1,97;197,7;306,5613;79;-30003000;"14.6°C ";137;70;20;1;4
"2915690";"10/1/2024 2:34:10 PM";-1;7;2,03;291,3;462,2628;78;-30003000;"14.6°C ";137;70;20;1;5
"2915691";"10/1/2024 2:34:15 PM";2;18;2;275,8;437,4866;79;-30003000;"14.6°C ";137;70;20;1;5
"2915692";"10/1/2024 2:34:20 PM";2;22;1,97;187,1;289,572;79;-30003000;"14.6°C ";137;70;20;1;4
"2915693";"10/1/2024 2:34:35 PM";2;3;2;255,9;402,7472;79;-30003000;"14.6°C ";115;40;20;1;5
"2915694";"10/1/2024 2:34:40 PM";-1;7;2;233,1;364,9063;78;-30003000;"14.6°C ";115;40;20;1;5
"2915695";"10/1/2024 2:34:45 PM";2;18;2,03;304,7;485,5117;78;-30003000;"14.6°C ";115;40;20;1;4
"2915696";"10/1/2024 2:34:49 PM";2;22;1,939;155,1;237,0564;79;-30003000;"14.6°C ";115;40;20;1;5
"2915697";"10/1/2024 2:35:05 PM";2;3;1,97;173,4;265,1956;78;-30003000;"14.6°C ";115;70;20;1;4
"2915698";"10/1/2024 2:35:09 PM";-1;7;2;286,1;452,2505;79;-30003000;"14.6°C ";115;70;20;1;5
"2915699";"10/1/2024 2:35:14 PM";2;18;2;257,4;404,5648;79;-30003000;"14.6°C ";115;70;20;1;4
"2915700";"10/1/2024 2:35:18 PM";2;22;1,939;164,4;251,944;79;-30003000;"14.6°C ";115;70;20;1;5
"2915701";"10/1/2024 2:35:40 PM";2;3;2;248,8;390,078;78;-30003000;"14.6°C ";137;30;30;1;4
"2915702";"10/1/2024 2:35:44 PM";-1;7;1,97;205,3;318,2303;79;-30003000;"14.6°C ";137;30;30;1;5
"2915703";"10/1/2024 2:35:49 PM";2;18;2;268,2;423,7409;79;-30003000;"14.6°C ";137;30;30;1;4
"2915704";"10/1/2024 2:35:53 PM";2;22;1,939;151,3;231,0032;79;-30003000;"14.6°C ";137;30;30;1;5
"2915705";"10/1/2024 2:36:08 PM";2;3;1,97;175,3;269,7764;78;-30003000;"14.6°C ";137;60;30;1;5
"2915706";"10/1/2024 2:36:13 PM";-1;7;2;259,1;408,4679;79;-30003000;"14.6°C ";137;60;30;1;5
"2915707";"10/1/2024 2:36:18 PM";2;18;2;231,3;362,9059;78;-30003000;"14.6°C ";137;60;30;1;4
"2915708";"10/1/2024 2:36:22 PM";2;22;1,939;157,7;241,8008;79;-30003000;"14.6°C ";137;60;30;1;5
"2915709";"10/1/2024 2:36:38 PM";2;3;2;219,6;342,5685;78;-30003000;"14.7°C ";115;30;30;1;5
"2915710";"10/1/2024 2:36:43 PM";-1;7;1,97;186,3;287,2816;78;-30003000;"14.7°C ";115;30;30;1;4
"2915711";"10/1/2024 2:36:47 PM";2;18;2;245,4;386,0675;79;-30003000;"14.7°C ";115;30;30;1;5
"2915712";"10/1/2024 2:36:52 PM";2;22;1,939;126,6;191,114;78;-30003000;"14.7°C ";115;30;30;1;5
"2915713";"10/1/2024 2:37:10 PM";2;3;1,97;151;230,0216;77;-30003000;"14.7°C ";115;60;30;1;4
"2915714";"10/1/2024 2:37:14 PM";-1;7;2;235,3;368,5737;78;-30003000;"14.7°C ";115;60;30;1;5
"2915715";"10/1/2024 2:37:19 PM";2;18;2;211,4;330,066;78;-30003000;"14.7°C ";115;60;30;1;4
"2915716";"10/1/2024 2:37:23 PM";2;22;1,939;126,5;191,7564;78;-30003000;"14.7°C ";115;60;30;1;5
"2915717";"10/1/2024 2:37:42 PM";2;3;2;196,8;304,8943;77;-30003000;"14.7°C ";115;30;30;1;4
"2915718";"10/1/2024 2:37:46 PM";-1;7;1,97;167,5;257,5064;78;-30003000;"14.7°C ";115;30;30;1;5
"2915719";"10/1/2024 2:37:51 PM";2;18;2;217,4;339,2345;78;-30003000;"14.7°C ";115;30;30;1;4
"2915720";"10/1/2024 2:37:55 PM";2;22;1,909;112,3;168,7906;79;-30003000;"14.7°C ";115;30;30;1;5
"2915721";"10/1/2024 2:38:14 PM";2;3;1,939;129,4;195,6656;78;-30003000;"14.7°C ";115;60;30;1;4
"2915722";"10/1/2024 2:38:18 PM";-1;7;2;211,2;329,7326;78;-30003000;"14.7°C ";115;60;30;1;5
"2915723";"10/1/2024 2:38:23 PM";2;18;1,97;181,7;282,3898;79;-30003000;"14.7°C ";115;60;30;1;5
"2915724";"10/1/2024 2:38:28 PM";2;22;1,909;110,5;166,3816;79;-30003000;"14.7°C ";115;60;30;1;4
"2915725";"10/1/2024 2:38:43 PM";2;3;1,97;173,8;269,5539;79;-30003000;"14.7°C ";115;30;30;1;5
"2915726";"10/1/2024 2:38:48 PM";-1;7;1,97;149,6;229,858;78;-30003000;"14.7°C ";115;30;30;1;4
"2915727";"10/1/2024 2:38:53 PM";2;18;2;196,6;308,5617;78;-30003000;"14.7°C ";115;30;30;1;4
"2915728";"10/1/2024 2:38:57 PM";2;22;1,909;100,9;151,9276;79;-30003000;"14.7°C ";115;30;30;1;5
"2915729";"10/1/2024 2:39:12 PM";2;3;1,939;127,3;193,866;79;-30003000;"14.7°C ";115;60;30;1;4
"2915730";"10/1/2024 2:39:16 PM";-1;7;2;200,1;313,8961;78;-30003000;"14.7°C ";115;60;30;1;5
"2915731";"10/1/2024 2:39:21 PM";2;18;2;183,1;287,5575;79;-30003000;"14.7°C ";115;60;30;1;4
"2915732";"10/1/2024 2:39:25 PM";2;22;1,939;109,1;165,8998;78;-30003000;"14.7°C ";115;60;30;1;5
"2915733";"10/1/2024 2:40:15 PM";2;3;2;229,2;363,3277;79;-30003000;"14.7°C ";688;60;0;1;5
"2915734";"10/1/2024 2:40:20 PM";-1;7;2;202,7;318,397;79;-30003000;"14.7°C ";688;60;0;1;5
"2915735";"10/1/2024 2:40:25 PM";2;18;2;239,5;381,4856;80;-30003000;"14.7°C ";688;60;0;1;4
"2915736";"10/1/2024 2:40:29 PM";2;22;2;204,8;322,0644;79;-30003000;"14.7°C ";688;60;0;1;5
"2915737";"10/1/2024 2:40:44 PM";2;3;2;213;335,9005;79;-30003000;"14.7°C ";688;90;0;1;4
"2915738";"10/1/2024 2:40:48 PM";-1;7;2;238,8;378,431;79;-30003000;"14.7°C ";688;90;0;1;5
"2915739";"10/1/2024 2:40:53 PM";2;18;2;223,2;353,8245;79;-30003000;"14.7°C ";688;90;0;1;5
"2915740";"10/1/2024 2:40:58 PM";2;22;2;235,1;372,0744;79;-30003000;"14.7°C ";688;90;0;1;4
"2915741";"10/1/2024 2:41:18 PM";2;3;2;235,6;372,8309;79;-30003000;"14.7°C ";544;60;0;1;4
"2915742";"10/1/2024 2:41:22 PM";-1;7;2;213,8;335,9005;79;-30003000;"14.7°C ";544;60;0;1;5
"2915743";"10/1/2024 2:41:27 PM";2;18;2,03;246,6;391,1585;78;-30003000;"14.7°C ";544;60;0;1;5
"2915744";"10/1/2024 2:41:32 PM";2;22;2;206,2;323,0646;78;-30003000;"14.7°C ";544;60;0;1;4
"2915745";"10/1/2024 2:41:46 PM";2;3;2;203,5;319,3972;78;-30003000;"14.7°C ";544;90;0;1;5
"2915746";"10/1/2024 2:41:51 PM";-1;7;2;239,4;378,6007;79;-30003000;"14.7°C ";544;90;0;1;4
"2915747";"10/1/2024 2:41:55 PM";2;18;2;218,4;344,6607;79;-30003000;"14.7°C ";544;90;0;1;5
"2915748";"10/1/2024 2:42:00 PM";2;22;2;226,4;357,0714;79;-30003000;"14.7°C ";544;90;0;1;5
"2915749";"10/1/2024 2:42:22 PM";2;3;2;214,3;337,4008;79;-30003000;"-187568.8°C ";358;60;0;1;4
"2915750";"10/1/2024 2:42:26 PM";-1;7;2;204,7;320,5641;78;-30003000;"-187568.8°C ";358;60;0;1;5
"2915751";"10/1/2024 2:42:31 PM";2;18;2;234,1;370,7945;79;-30003000;"-187568.8°C ";358;60;0;1;5
"2915752";"10/1/2024 2:42:36 PM";2;22;1,97;184,8;287,8909;79;-30003000;"-187568.8°C ";358;60;0;1;4
"2915753";"10/1/2024 2:42:51 PM";2;3;2;183,9;287,3908;78;-30003000;"14.7°C ";358;90;0;1;4
"2915754";"10/1/2024 2:42:55 PM";-1;7;2;227,5;358,5761;79;-30003000;"14.7°C ";358;90;0;1;5
"2915755";"10/1/2024 2:43:00 PM";2;18;2;213,6;337,8727;79;-30003000;"14.7°C ";358;90;0;1;4
"2915756";"10/1/2024 2:43:04 PM";2;22;2;201,1;315,3964;78;-30003000;"14.7°C ";358;90;0;1;5
"2915757";"10/1/2024 2:43:22 PM";2;3;2;209,8;330,8995;79;-30003000;"14.7°C ";263;60;0;1;5
"2915758";"10/1/2024 2:43:27 PM";-1;7;2;197,2;309,3952;78;-30003000;"14.7°C ";263;60;0;1;5
